ICAO,RANGE,CLASS,RWY,C40_SECT,N,REF20,REF05,REF15,REFPB,C100_SECT
EHAM,40NM,H,18R,"(70,150]",3225,13.55,12.486666666666666,13.233333333333333,12.86,NA
EHAM,40NM,H,18R,"(150,250]",1826,15.416666666666666,14.320833333333335,15.116666666666667,14.71875,NA
EHAM,40NM,H,18R,"(250,310]",12043,12.1,11.133333333333333,11.833333333333334,11.483333333333334,NA
EHAM,40NM,H,18R,"(310,360]",155,10.343333333333332,9.828333333333333,10.153333333333332,9.990833333333333,NA
EHAM,40NM,H,22,"(0,70]",118,11.613333333333333,10.660833333333334,11.251666666666667,10.95625,NA
EHAM,40NM,H,22,"(70,150]",95,12.033333333333335,11.175,11.851666666666667,11.513333333333334,NA
EHAM,40NM,H,22,"(150,250]",53,17.276666666666667,16.233333333333334,16.82333333333333,16.528333333333332,NA
EHAM,40NM,H,22,"(250,310]",181,15.4,13.95,15.1,14.524999999999999,NA
EHAM,40NM,H,22,"(310,360]",3,14.173333333333334,14.068333333333333,14.138333333333332,14.103333333333332,NA
EHAM,40NM,H,24,"(0,70]",22,14.213333333333333,12.714166666666667,13.538333333333334,13.12625,NA
EHAM,40NM,H,24,"(70,150]",14,12.956666666666667,12.306666666666667,12.855,12.580833333333334,NA
EHAM,40NM,H,24,"(150,250]",5,19.619999999999997,18.83,19.356666666666666,19.093333333333334,NA
EHAM,40NM,H,24,"(250,310]",44,16.009999999999998,14.459999999999999,15.574166666666667,15.017083333333332,NA
EHAM,40NM,H,27,"(0,70]",1133,11.016666666666667,10.443333333333333,10.85,10.646666666666667,NA
EHAM,40NM,H,27,"(70,150]",1146,11.016666666666667,10.383333333333333,10.866666666666667,10.625,NA
EHAM,40NM,H,27,"(150,250]",249,15.91,14.53,15.62,15.075,NA
EHAM,40NM,H,27,"(250,310]",1153,16,14.693333333333332,15.696666666666665,15.194999999999999,NA
EHAM,40NM,H,27,"(310,360]",32,13.896666666666668,13.209166666666668,13.7575,13.483333333333334,NA
EHAM,40NM,H,36C,"(0,70]",172,15.523333333333333,14.818333333333333,15.388333333333334,15.103333333333333,NA
EHAM,40NM,H,36C,"(70,150]",122,13.75,13.116666666666667,13.504999999999999,13.310833333333333,NA
EHAM,40NM,H,36C,"(150,250]",197,11.66,10.826666666666668,11.456666666666667,11.141666666666667,NA
EHAM,40NM,H,36C,"(250,310]",1495,15.416666666666666,13.65,14.903333333333334,14.276666666666667,NA
EHAM,40NM,H,36C,"(310,360]",3,20.439999999999998,20.435,20.438333333333333,20.436666666666667,NA
EHAM,40NM,H,36R,"(0,70]",1344,13.916666666666666,12.8,13.683333333333334,13.241666666666667,NA
EHAM,40NM,H,36R,"(70,150]",1407,13.816666666666666,12.65,13.533333333333333,13.091666666666667,NA
EHAM,40NM,H,36R,"(150,250]",238,11.506666666666668,10.831666666666667,11.333333333333334,11.0825,NA
EHAM,40NM,H,36R,"(250,310]",1288,15.256666666666668,13.733333333333333,14.766666666666667,14.25,NA
EHAM,40NM,H,36R,"(310,360]",40,19.810000000000002,17.028333333333336,19.3225,18.17541666666667,NA
EHAM,40NM,LJ,04,"(0,70]",20,15.040000000000001,13.740833333333333,14.680833333333332,14.210833333333333,NA
EHAM,40NM,LJ,04,"(70,150]",41,14.316666666666666,12.183333333333334,13.283333333333333,12.733333333333334,NA
EHAM,40NM,LJ,04,"(150,250]",110,11.326666666666668,10.203333333333333,10.895,10.549166666666666,NA
EHAM,40NM,LJ,04,"(250,310]",38,13.413333333333334,12.314166666666667,13.218333333333334,12.76625,NA
EHAM,40NM,LJ,06,"(0,70]",1,18.7,18.7,18.7,18.7,NA
EHAM,40NM,LJ,06,"(70,150]",5,15.603333333333333,15.513333333333332,15.573333333333332,15.543333333333333,NA
EHAM,40NM,LJ,06,"(150,250]",14,11.620000000000001,10.904166666666667,11.091666666666667,10.997916666666667,NA
EHAM,40NM,LJ,06,"(250,310]",12,12.583333333333334,11.489166666666666,12.348333333333333,11.91875,NA
EHAM,40NM,LJ,18C,"(0,70]",1,16.683333333333334,16.683333333333334,16.683333333333334,16.683333333333334,NA
EHAM,40NM,LJ,18C,"(70,150]",4,16.246666666666663,16.074166666666667,16.189166666666665,16.131666666666668,NA
EHAM,40NM,LJ,18C,"(150,250]",7,19.663333333333334,18.571666666666665,19.281666666666666,18.926666666666666,NA
EHAM,40NM,LJ,18C,"(250,310]",3,15.593333333333332,15.323333333333332,15.503333333333334,15.413333333333334,NA
EHAM,40NM,LJ,18R,"(0,70]",1,13.95,13.95,13.95,13.95,NA
EHAM,40NM,LJ,18R,"(70,150]",6,13.5,13.2125,13.404166666666667,13.308333333333334,NA
EHAM,40NM,LJ,18R,"(150,250]",17,16.243333333333336,15.546666666666669,16.10333333333333,15.825,NA
EHAM,40NM,LJ,18R,"(250,310]",8,13.900000000000002,13.268333333333334,13.783333333333335,13.525833333333335,NA
EHAM,40NM,LJ,18R,"(310,360]",1,10.866666666666667,10.866666666666667,10.866666666666667,10.866666666666667,NA
EHAM,40NM,LJ,22,"(0,70]",52,11.153333333333332,10.285,10.955,10.620000000000001,NA
EHAM,40NM,LJ,22,"(70,150]",139,11.593333333333334,10.760000000000002,11.396666666666667,11.078333333333333,NA
EHAM,40NM,LJ,22,"(150,250]",306,15.733333333333333,14.583333333333334,15.525,15.054166666666667,NA
EHAM,40NM,LJ,22,"(250,310]",148,14.373333333333333,13.495833333333334,14.183333333333334,13.839583333333334,NA
EHAM,40NM,LJ,22,"(310,360]",7,12.586666666666666,11.981666666666667,12.311666666666667,12.146666666666668,NA
EHAM,40NM,LJ,27,"(0,70]",10,12.386666666666667,11.753333333333334,12.319166666666668,12.03625,NA
EHAM,40NM,LJ,27,"(70,150]",8,11.303333333333335,10.946666666666665,11.256666666666666,11.101666666666667,NA
EHAM,40NM,LJ,27,"(150,250]",25,15.376666666666667,14.87,15.183333333333334,15.026666666666667,NA
EHAM,40NM,LJ,27,"(250,310]",12,16.493333333333336,15.54,16.246666666666666,15.893333333333333,NA
EHAM,40NM,LJ,36C,"(70,150]",1,21.8,21.8,21.8,21.8,NA
EHAM,40NM,LJ,36C,"(150,250]",16,13.283333333333333,12.783333333333333,13.208333333333332,12.995833333333334,NA
EHAM,40NM,LJ,36C,"(250,310]",12,15.796666666666667,14.590833333333334,15.520833333333332,15.055833333333332,NA
EHAM,40NM,LJ,36R,"(0,70]",8,13.766666666666667,12.754166666666666,13.212499999999999,12.983333333333333,NA
EHAM,40NM,LJ,36R,"(70,150]",16,14.416666666666666,12.608333333333334,13.891666666666666,13.25,NA
EHAM,40NM,LJ,36R,"(150,250]",30,11.4,10.682500000000001,11.169166666666667,10.925833333333333,NA
EHAM,40NM,LJ,36R,"(250,310]",19,13.366666666666667,12.418333333333333,12.966666666666665,12.692499999999999,NA
EHAM,40NM,LP,04,"(0,70]",1,22.766666666666666,22.766666666666666,22.766666666666666,22.766666666666666,NA
EHAM,40NM,LP,04,"(70,150]",2,16.306666666666665,15.689166666666665,16.100833333333334,15.895,NA
EHAM,40NM,LP,04,"(150,250]",2,13.413333333333334,12.765833333333333,13.197500000000002,12.981666666666667,NA
EHAM,40NM,LP,04,"(250,310]",2,16.173333333333332,16.130833333333335,16.159166666666668,16.145000000000003,NA
EHAM,40NM,LP,06,"(150,250]",1,15.966666666666667,15.966666666666667,15.966666666666667,15.966666666666667,NA
EHAM,40NM,LP,06,"(250,310]",1,27.266666666666666,27.266666666666666,27.266666666666666,27.266666666666666,NA
EHAM,40NM,LP,18R,"(150,250]",1,18.916666666666668,18.916666666666668,18.916666666666668,18.916666666666668,NA
EHAM,40NM,LP,18R,"(250,310]",1,18.6,18.6,18.6,18.6,NA
EHAM,40NM,LP,22,"(0,70]",4,12.353333333333333,11.063333333333333,11.923333333333332,11.493333333333332,NA
EHAM,40NM,LP,22,"(70,150]",3,15.23,14.52,14.993333333333332,14.756666666666666,NA
EHAM,40NM,LP,22,"(150,250]",3,26.77,26.655,26.731666666666666,26.693333333333335,NA
EHAM,40NM,LP,22,"(250,310]",5,24.39333333333333,23.07333333333333,23.953333333333333,23.513333333333332,NA
EHAM,40NM,LP,27,"(0,70]",1,18.066666666666666,18.066666666666666,18.066666666666666,18.066666666666666,NA
EHAM,40NM,LP,27,"(250,310]",1,24.583333333333332,24.583333333333332,24.583333333333332,24.583333333333332,NA
EHAM,40NM,LP,36C,"(0,70]",1,22.716666666666665,22.716666666666665,22.716666666666665,22.716666666666665,NA
EHAM,40NM,LP,36C,"(250,310]",1,18.35,18.35,18.35,18.35,NA
EHAM,40NM,LP,36R,"(150,250]",1,20.016666666666666,20.016666666666666,20.016666666666666,20.016666666666666,NA
EHAM,40NM,LP,36R,"(250,310]",2,19.873333333333335,19.830833333333334,19.859166666666667,19.845,NA
EHAM,40NM,LT,04,"(0,70]",2,15.35,15.0375,15.245833333333334,15.141666666666666,NA
EHAM,40NM,LT,04,"(70,150]",9,13.496666666666666,11.866666666666667,13.343333333333334,12.605,NA
EHAM,40NM,LT,04,"(150,250]",19,12.093333333333334,10.813333333333333,11.763333333333334,11.288333333333334,NA
EHAM,40NM,LT,04,"(250,310]",19,15.043333333333335,12.829999999999998,14.728333333333333,13.779166666666665,NA
EHAM,40NM,LT,06,"(150,250]",5,11.866666666666667,11.266666666666666,11.666666666666668,11.466666666666667,NA
EHAM,40NM,LT,06,"(250,310]",3,11.41,11.364999999999998,11.395,11.379999999999999,NA
EHAM,40NM,LT,18C,"(70,150]",1,16.9,16.9,16.9,16.9,NA
EHAM,40NM,LT,18C,"(150,250]",1,28.833333333333332,28.833333333333332,28.833333333333332,28.833333333333332,NA
EHAM,40NM,LT,18C,"(250,310]",1,15.15,15.15,15.15,15.15,NA
EHAM,40NM,LT,18R,"(0,70]",1,16.083333333333332,16.083333333333332,16.083333333333332,16.083333333333332,NA
EHAM,40NM,LT,18R,"(70,150]",1,17.883333333333333,17.883333333333333,17.883333333333333,17.883333333333333,NA
EHAM,40NM,LT,18R,"(150,250]",2,15.9,15.475000000000001,15.758333333333333,15.616666666666667,NA
EHAM,40NM,LT,18R,"(250,310]",3,14.860000000000001,14.840000000000002,14.853333333333333,14.846666666666668,NA
EHAM,40NM,LT,22,"(0,70]",14,11.666666666666666,10.898333333333333,11.546666666666667,11.2225,NA
EHAM,40NM,LT,22,"(70,150]",21,11.9,11.083333333333334,11.55,11.316666666666666,NA
EHAM,40NM,LT,22,"(150,250]",47,16.76,15.493333333333334,16.6,16.046666666666667,NA
EHAM,40NM,LT,22,"(250,310]",59,14.886666666666667,14.248333333333333,14.611666666666668,14.43,NA
EHAM,40NM,LT,22,"(310,360]",1,15.85,15.85,15.85,15.85,NA
EHAM,40NM,LT,27,"(0,70]",4,12.426666666666666,11.669166666666666,12.174166666666666,11.921666666666667,NA
EHAM,40NM,LT,27,"(150,250]",2,21.473333333333333,20.868333333333332,21.27166666666667,21.07,NA
EHAM,40NM,LT,27,"(250,310]",6,17.616666666666667,15.754166666666666,16.995833333333334,16.375,NA
EHAM,40NM,LT,36C,"(150,250]",4,11.703333333333333,11.575833333333334,11.660833333333333,11.618333333333332,NA
EHAM,40NM,LT,36C,"(250,310]",2,21.349999999999998,21.062499999999996,21.254166666666663,21.15833333333333,NA
EHAM,40NM,LT,36R,"(0,70]",1,13.883333333333333,13.883333333333333,13.883333333333333,13.883333333333333,NA
EHAM,40NM,LT,36R,"(70,150]",3,14.556666666666667,13.551666666666668,14.221666666666668,13.886666666666667,NA
EHAM,40NM,LT,36R,"(150,250]",5,11.826666666666666,11.806666666666668,11.82,11.813333333333334,NA
EHAM,40NM,LT,36R,"(250,310]",3,16.993333333333336,16.373333333333335,16.78666666666667,16.580000000000002,NA
EHAM,40NM,MJ,04,"(0,70]",47,13.899999999999999,11.585,13.696666666666665,12.640833333333333,NA
EHAM,40NM,MJ,04,"(70,150]",98,12.983333333333334,11.068333333333332,12.389999999999999,11.729166666666664,NA
EHAM,40NM,MJ,04,"(150,250]",205,10.663333333333332,8.81,10.42,9.615,NA
EHAM,40NM,MJ,04,"(250,310]",120,13.146666666666667,11.414166666666667,12.8725,12.143333333333334,NA
EHAM,40NM,MJ,04,"(310,360]",2,18.236666666666668,17.87166666666667,18.115000000000002,17.993333333333336,NA
EHAM,40NM,MJ,06,"(0,70]",2559,15.633333333333333,14.183333333333334,15.333333333333334,14.758333333333333,NA
EHAM,40NM,MJ,06,"(70,150]",4284,15.643333333333334,14.1,15.333333333333334,14.716666666666667,NA
EHAM,40NM,MJ,06,"(150,250]",10693,10.466666666666667,9.85,10.316666666666666,10.083333333333332,NA
EHAM,40NM,MJ,06,"(250,310]",9349,11.65,10.633333333333333,11.35,10.991666666666667,NA
EHAM,40NM,MJ,06,"(310,360]",85,11.873333333333333,11.04,11.686666666666666,11.363333333333333,NA
EHAM,40NM,MJ,18C,"(0,70]",11718,13.016666666666667,11.8,12.716666666666667,12.258333333333333,NA
EHAM,40NM,MJ,18C,"(70,150]",11493,13.633333333333333,12.866666666666667,13.45,13.158333333333333,NA
EHAM,40NM,MJ,18C,"(150,250]",6740,16.583333333333332,14.8,16.15,15.475,NA
EHAM,40NM,MJ,18C,"(250,310]",2496,12.583333333333334,11.6125,12.316666666666666,11.964583333333334,NA
EHAM,40NM,MJ,18C,"(310,360]",379,11.2,10.393333333333334,10.961666666666666,10.6775,NA
EHAM,40NM,MJ,18R,"(0,70]",8023,12.55,11.316666666666666,12.216666666666667,11.766666666666666,NA
EHAM,40NM,MJ,18R,"(70,150]",11332,13.15,12.2,12.883333333333333,12.541666666666666,NA
EHAM,40NM,MJ,18R,"(150,250]",25874,15.35,14.016666666666667,15,14.508333333333333,NA
EHAM,40NM,MJ,18R,"(250,310]",27972,12.233333333333333,11.116666666666667,11.9,11.508333333333333,NA
EHAM,40NM,MJ,18R,"(310,360]",432,10.1,9.325833333333334,9.927499999999998,9.626666666666665,NA
EHAM,40NM,MJ,22,"(0,70]",1858,11.65,10.766666666666667,11.433333333333334,11.100000000000001,NA
EHAM,40NM,MJ,22,"(70,150]",2063,11.666666666666666,10.785,11.45,11.1175,NA
EHAM,40NM,MJ,22,"(150,250]",2010,16.163333333333334,14.85,15.866666666666667,15.358333333333334,NA
EHAM,40NM,MJ,22,"(250,310]",1160,14.833333333333334,13.516666666666667,14.5,14.008333333333333,NA
EHAM,40NM,MJ,22,"(310,360]",52,12.940000000000001,12.1625,12.809166666666666,12.485833333333332,NA
EHAM,40NM,MJ,24,"(0,70]",163,11.433333333333334,10.855,11.305,11.08,NA
EHAM,40NM,MJ,24,"(70,150]",152,11.223333333333333,10.706666666666667,11.1275,10.917083333333334,NA
EHAM,40NM,MJ,24,"(150,250]",91,16.066666666666666,13.716666666666667,15.566666666666666,14.641666666666666,NA
EHAM,40NM,MJ,24,"(250,310]",57,15.64,13.743333333333332,15.166666666666668,14.455,NA
EHAM,40NM,MJ,24,"(310,360]",5,15.43,15.22,15.36,15.29,NA
EHAM,40NM,MJ,27,"(0,70]",5888,11.016666666666667,10.389166666666666,10.833333333333334,10.61125,NA
EHAM,40NM,MJ,27,"(70,150]",6352,10.883333333333333,10.225833333333334,10.7,10.462916666666667,NA
EHAM,40NM,MJ,27,"(150,250]",3985,15.9,14.47,15.5,14.985,NA
EHAM,40NM,MJ,27,"(250,310]",2825,15.85,14.65,15.516666666666667,15.083333333333334,NA
EHAM,40NM,MJ,27,"(310,360]",79,14.643333333333333,13.541666666666668,14.381666666666668,13.961666666666668,NA
EHAM,40NM,MJ,36C,"(0,70]",391,16.666666666666668,14.933333333333334,16.35,15.641666666666667,NA
EHAM,40NM,MJ,36C,"(70,150]",586,13.466666666666667,12.291666666666668,13.245833333333334,12.76875,NA
EHAM,40NM,MJ,36C,"(150,250]",5924,11.733333333333333,10.7,11.45,11.075,NA
EHAM,40NM,MJ,36C,"(250,310]",4912,15.083333333333334,13.309166666666666,14.583333333333334,13.94625,NA
EHAM,40NM,MJ,36C,"(310,360]",29,15.733333333333334,14.206666666666667,15.166666666666666,14.686666666666667,NA
EHAM,40NM,MJ,36L,"(250,310]",1,18.216666666666665,18.216666666666665,18.216666666666665,18.216666666666665,NA
EHAM,40NM,MJ,36R,"(0,70]",8447,14.233333333333333,12.766666666666667,13.833333333333334,13.3,NA
EHAM,40NM,MJ,36R,"(70,150]",9000,13.816666666666666,12.333333333333334,13.45,12.891666666666666,NA
EHAM,40NM,MJ,36R,"(150,250]",4194,11.233333333333333,10.383333333333333,11.016666666666667,10.7,NA
EHAM,40NM,MJ,36R,"(250,310]",3187,14.716666666666667,12.866666666666667,14.183333333333334,13.525,NA
EHAM,40NM,MJ,36R,"(310,360]",69,19.943333333333335,17.080000000000002,19.15,18.115000000000002,NA
EHAM,40NM,MT,04,"(0,70]",3,16.23,15.870000000000001,16.11,15.99,NA
EHAM,40NM,MT,04,"(70,150]",1,16.066666666666666,16.066666666666666,16.066666666666666,16.066666666666666,NA
EHAM,40NM,MT,04,"(250,310]",1,16.633333333333333,16.633333333333333,16.633333333333333,16.633333333333333,NA
EHAM,40NM,MT,06,"(0,70]",5,17.786666666666665,17.64666666666667,17.740000000000002,17.693333333333335,NA
EHAM,40NM,MT,06,"(70,150]",21,16.7,15.95,16.65,16.299999999999997,NA
EHAM,40NM,MT,06,"(150,250]",3,11.829999999999998,11.12,11.593333333333334,11.356666666666666,NA
EHAM,40NM,MT,06,"(250,310]",658,12.239999999999998,11.428333333333333,12.016666666666667,11.7225,NA
EHAM,40NM,MT,06,"(310,360]",1,19.683333333333334,19.683333333333334,19.683333333333334,19.683333333333334,NA
EHAM,40NM,MT,18C,"(70,150]",7,13.76,13.331666666666667,13.561666666666666,13.446666666666665,NA
EHAM,40NM,MT,18C,"(250,310]",194,13.903333333333332,12.705000000000002,13.715833333333332,13.210416666666667,NA
EHAM,40NM,MT,18C,"(310,360]",1,14.25,14.25,14.25,14.25,NA
EHAM,40NM,MT,18R,"(0,70]",11,13.7,13.208333333333334,13.5,13.354166666666668,NA
EHAM,40NM,MT,18R,"(70,150]",73,13.919999999999998,13.030000000000001,13.623333333333333,13.326666666666668,NA
EHAM,40NM,MT,18R,"(150,250]",2,17.11,17.102500000000003,17.1075,17.105000000000004,NA
EHAM,40NM,MT,18R,"(250,310]",2049,12.883333333333333,11.933333333333334,12.633333333333333,12.283333333333333,NA
EHAM,40NM,MT,18R,"(310,360]",5,12.326666666666666,11.506666666666666,12.053333333333333,11.78,NA
EHAM,40NM,MT,22,"(0,70]",2,12.946666666666665,12.186666666666667,12.693333333333333,12.440000000000001,NA
EHAM,40NM,MT,22,"(70,150]",9,12.683333333333334,12.193333333333333,12.55,12.371666666666666,NA
EHAM,40NM,MT,22,"(150,250]",5,16.35,16.15,16.28333333333333,16.216666666666665,NA
EHAM,40NM,MT,22,"(250,310]",91,16.5,14.433333333333334,15.808333333333334,15.120833333333334,NA
EHAM,40NM,MT,27,"(0,70]",6,12.1,12.0875,12.095833333333333,12.091666666666667,NA
EHAM,40NM,MT,27,"(70,150]",18,11.466666666666667,10.779166666666667,11.376666666666667,11.077916666666667,NA
EHAM,40NM,MT,27,"(150,250]",1,17.516666666666666,17.516666666666666,17.516666666666666,17.516666666666666,NA
EHAM,40NM,MT,27,"(250,310]",297,16.64333333333333,15.636666666666667,16.39,16.013333333333335,NA
EHAM,40NM,MT,36C,"(70,150]",1,19.216666666666665,19.216666666666665,19.216666666666665,19.216666666666665,NA
EHAM,40NM,MT,36C,"(150,250]",1,12.05,12.05,12.05,12.05,NA
EHAM,40NM,MT,36C,"(250,310]",275,16.276666666666667,14.258333333333333,15.668333333333333,14.963333333333333,NA
EHAM,40NM,MT,36R,"(0,70]",7,14.586666666666668,13.59,14.07,13.83,NA
EHAM,40NM,MT,36R,"(70,150]",18,15.399999999999999,14.713333333333331,15.0125,14.862916666666665,NA
EHAM,40NM,MT,36R,"(150,250]",2,10.86,10.514999999999999,10.745000000000001,10.629999999999999,NA
EHAM,40NM,MT,36R,"(250,310]",286,15.383333333333333,13.7375,14.9125,14.325,NA
EHAM,100NM,H,06,NA,1252,25.28666666666667,24.025833333333335,24.916666666666668,24.47125,"(0,70]"
EHAM,100NM,H,06,NA,1320,25.15,23.766666666666666,24.7475,24.257083333333334,"(70,150]"
EHAM,100NM,H,06,NA,699,20.45,19.28166666666667,20.195,19.738333333333337,"(150,250]"
EHAM,100NM,H,06,NA,3811,20.6,19.333333333333332,20.258333333333333,19.795833333333334,"(250,310]"
EHAM,100NM,H,06,NA,338,21.806666666666665,20.647499999999997,21.6,21.12375,"(310,360]"
EHAM,100NM,H,18C,NA,1236,22.666666666666668,21.216666666666665,22.316666666666666,21.766666666666666,"(0,70]"
EHAM,100NM,H,18C,NA,2535,23.75,22.416666666666668,23.433333333333334,22.925,"(70,150]"
EHAM,100NM,H,18C,NA,286,25.35,23.662499999999998,24.90416666666667,24.28333333333333,"(150,250]"
EHAM,100NM,H,18C,NA,994,21.39333333333333,20,21.033333333333335,20.516666666666666,"(250,310]"
EHAM,100NM,H,18C,NA,102,20.903333333333332,20.050833333333333,20.62666666666667,20.33875,"(310,360]"
EHAM,100NM,H,18R,NA,2958,23.133333333333333,21.316666666666666,22.633333333333333,21.975,"(0,70]"
EHAM,100NM,H,18R,NA,3861,23.933333333333334,22.183333333333334,23.45,22.816666666666666,"(70,150]"
EHAM,100NM,H,18R,NA,1828,24.316666666666666,22.98916666666667,23.983333333333334,23.486250000000002,"(150,250]"
EHAM,100NM,H,18R,NA,11438,21.05,19.683333333333334,20.683333333333334,20.183333333333334,"(250,310]"
EHAM,100NM,H,18R,NA,758,21.873333333333335,19.930833333333336,21.383333333333333,20.657083333333333,"(310,360]"
EHAM,100NM,H,22,NA,89,21.466666666666665,20.026666666666667,21.33,20.678333333333335,"(0,70]"
EHAM,100NM,H,22,NA,124,22.91,21.448333333333334,22.40833333333333,21.928333333333335,"(70,150]"
EHAM,100NM,H,22,NA,53,26.596666666666668,25.21,26.40666666666667,25.808333333333337,"(150,250]"
EHAM,100NM,H,22,NA,174,24.936666666666667,22.318333333333335,24.225833333333334,23.272083333333335,"(250,310]"
EHAM,100NM,H,22,NA,10,24.916666666666668,23.915,24.87916666666667,24.397083333333335,"(310,360]"
EHAM,100NM,H,24,NA,13,26.026666666666667,23.880000000000003,25.32,24.6,"(0,70]"
EHAM,100NM,H,24,NA,23,25.73,23.635,24.581666666666667,24.108333333333334,"(70,150]"
EHAM,100NM,H,24,NA,5,33.78333333333333,33.13333333333333,33.56666666666666,33.349999999999994,"(150,250]"
EHAM,100NM,H,24,NA,44,24.63,23.030833333333334,24.110833333333332,23.570833333333333,"(250,310]"
EHAM,100NM,H,27,NA,876,20.966666666666665,19.85,20.65,20.25,"(0,70]"
EHAM,100NM,H,27,NA,1400,21.516666666666666,19.999166666666667,21.114166666666666,20.556666666666665,"(70,150]"
EHAM,100NM,H,27,NA,250,25.443333333333335,23.1575,24.984166666666667,24.070833333333333,"(150,250]"
EHAM,100NM,H,27,NA,1089,24.833333333333332,23.1,24.466666666666665,23.78333333333333,"(250,310]"
EHAM,100NM,H,27,NA,98,24.706666666666663,22.215833333333336,23.951666666666668,23.083750000000002,"(310,360]"
EHAM,100NM,H,36C,NA,153,24.623333333333335,23.453333333333333,24.34,23.89666666666667,"(0,70]"
EHAM,100NM,H,36C,NA,141,23.516666666666666,22.116666666666667,23.016666666666666,22.566666666666666,"(70,150]"
EHAM,100NM,H,36C,NA,196,21.4,20.095833333333335,21.1875,20.641666666666666,"(150,250]"
EHAM,100NM,H,36C,NA,1355,24.55,22.383333333333333,23.884999999999998,23.134166666666665,"(250,310]"
