ICAO,YEAR,MOF,AC_CLASS,AP_C_RWY,C100_SECT,N,N_VALID,TOT_A100,TOT_REF,TOT_ADD
EDDF,2019,3,MJ,07L,NA,60,0,0,0,0
EDDF,2019,3,MJ,07R,"(0,100]",194,194,5776.91666666667,5379.619999999982,397.29666666666657
EDDF,2019,3,MJ,07R,"(100,140]",580,580,16885.450000000008,15766.333333333114,1119.1166666666657
EDDF,2019,3,MJ,07R,"(140,215]",387,387,11076.38333333333,9874.94999999996,1201.4333333333332
EDDF,2019,3,MJ,07R,"(215,300]",221,221,4924.2333333333345,4438.416666666673,485.8166666666669
EDDF,2019,3,MJ,07R,"(300,360]",85,85,2073.5,1911.0833333333344,162.41666666666669
EDDF,2019,3,MJ,07R,NA,38,0,0,0,0
EDDF,2019,3,MJ,25C,"(0,100]",240,240,5461.949999999998,4864.000000000011,597.9499999999999
EDDF,2019,3,MJ,25C,"(100,140]",731,731,18351.4,15972.350000000186,2379.050000000001
EDDF,2019,3,MJ,25C,"(140,215]",763,763,20623.216666666653,18032.233333333385,2590.983333333327
EDDF,2019,3,MJ,25C,"(215,300]",131,131,3525.1833333333348,3187.229999999994,337.9533333333336
EDDF,2019,3,MJ,25C,"(300,360]",100,100,2626.9333333333334,2284.999999999996,341.9333333333332
EDDF,2019,3,MJ,25C,NA,53,0,0,0,0
EDDF,2019,3,MJ,25L,"(0,100]",551,551,13476.44999999999,11644.466666666616,1831.983333333333
EDDF,2019,3,MJ,25L,"(100,140]",1717,1717,44960.450000000055,38174.6333333328,6785.81666666666
EDDF,2019,3,MJ,25L,"(140,215]",1529,1529,42721.766666666656,36696,6025.7666666666655
EDDF,2019,3,MJ,25L,"(215,300]",680,680,19248.433333333345,17317.33333333344,1931.0999999999983
EDDF,2019,3,MJ,25L,"(300,360]",294,294,7919.98333333333,6983.479999999991,936.5033333333328
EDDF,2019,3,MJ,25L,NA,116,0,0,0,0
EDDF,2019,3,MJ,25R,"(0,100]",3316,3316,81621.50000000012,70465,11156.499999999993
EDDF,2019,3,MJ,25R,"(100,140]",414,414,11338.850000000008,9272.220000000005,2066.629999999999
EDDF,2019,3,MJ,25R,"(140,215]",257,257,7590.7333333333345,6215.11666666668,1375.616666666666
EDDF,2019,3,MJ,25R,"(215,300]",1082,1082,30885.73333333335,27753.300000000483,3132.433333333332
EDDF,2019,3,MJ,25R,"(300,360]",662,662,17954.133333333335,15788.700000000166,2165.433333333334
EDDF,2019,3,MJ,25R,NA,85,0,0,0,0
EDDF,2019,3,MJ,NA,"(0,100]",1,0,22.3,0,0
EDDF,2019,3,MJ,NA,"(215,300]",1,0,25.65,0,0
EDDF,2019,3,MT,07C,"(300,360]",1,1,37.6,37.6,0
EDDF,2019,3,MT,07L,"(0,100]",6,6,215.03333333333333,209.73999999999995,5.293333333333358
EDDF,2019,3,MT,07L,"(100,140]",6,6,195.98333333333332,180.14,15.84333333333333
EDDF,2019,3,MT,07L,"(140,215]",1,1,28.95,29.35,-0.4000000000000022
EDDF,2019,3,MT,07L,"(215,300]",5,5,152.93333333333334,129.68333333333334,23.249999999999996
EDDF,2019,3,MT,07R,"(0,100]",4,4,149.15,142.78666666666666,6.363333333333337
EDDF,2019,3,MT,07R,"(100,140]",21,21,687.4666666666666,648.1300000000001,39.33666666666661
EDDF,2019,3,MT,07R,"(140,215]",1,1,24.866666666666667,29.49,-4.623333333333331
EDDF,2019,3,MT,07R,"(215,300]",1,1,26.166666666666668,26.54333333333333,-0.3766666666666616
EDDF,2019,3,MT,07R,"(300,360]",3,3,105.11666666666666,87.31,17.80666666666667
EDDF,2019,3,MT,07R,NA,1,0,0,0,0
EDDF,2019,3,MT,25C,"(0,100]",1,1,27.75,26.596666666666668,1.1533333333333324
EDDF,2019,3,MT,25C,"(100,140]",22,22,620.2833333333333,545.3066666666668,74.97666666666659
EDDF,2019,3,MT,25C,"(140,215]",9,9,275.3833333333333,234.9,40.48333333333332
EDDF,2019,3,MT,25C,"(215,300]",11,11,463.4833333333333,388.8866666666668,74.59666666666661
EDDF,2019,3,MT,25C,"(300,360]",7,7,273.9166666666667,220.24333333333337,53.673333333333346
EDDF,2019,3,MT,25L,"(0,100]",11,11,335.76666666666665,297.1833333333332,38.58333333333334
EDDF,2019,3,MT,25L,"(100,140]",58,58,1714.7666666666669,1471.266666666665,243.49999999999991
EDDF,2019,3,MT,25L,"(140,215]",26,26,750.5,686.6600000000001,63.83999999999999
EDDF,2019,3,MT,25L,NA,2,0,0,0,0
EDDF,2019,3,MT,25R,"(0,100]",22,22,686.0000000000001,603.6066666666668,82.3933333333333
EDDF,2019,3,MT,25R,"(100,140]",5,5,149.79999999999998,127.51666666666664,22.28333333333335
EDDF,2019,3,MT,25R,"(140,215]",1,1,34.016666666666666,26.53,7.486666666666665
EDDF,2019,3,MT,25R,"(215,300]",8,8,312.4,270.93333333333334,41.46666666666666
EDDF,2019,4,H,07C,"(0,100]",2,2,50.93333333333334,51.22,-0.2866666666666653
EDDF,2019,4,H,07C,"(100,140]",2,2,50.03333333333333,49.9,0.13333333333333286
EDDF,2019,4,H,07C,"(140,215]",1,1,24.05,23.05,1
EDDF,2019,4,H,07C,"(215,300]",2,2,38.516666666666666,38.96666666666667,-0.4500000000000029
EDDF,2019,4,H,07C,"(300,360]",3,3,65.5,64.92999999999999,0.5700000000000074
EDDF,2019,4,H,07L,"(0,100]",380,380,11036.483333333324,10291.666666666675,744.8166666666674
EDDF,2019,4,H,07L,"(100,140]",29,29,809.3166666666668,774.2033333333337,35.11333333333336
EDDF,2019,4,H,07L,"(140,215]",18,18,465.0333333333334,443.51999999999987,21.51333333333332
EDDF,2019,4,H,07L,"(215,300]",476,476,10725.599999999991,9535.866666666716,1189.7333333333322
EDDF,2019,4,H,07L,"(300,360]",152,152,3639.2,3298.3999999999924,340.8
EDDF,2019,4,H,07L,NA,3,0,0,0,0
EDDF,2019,4,H,07R,"(0,100]",491,491,14606.100000000002,13504.13666666678,1101.9633333333318
EDDF,2019,4,H,07R,"(100,140]",763,763,21912.199999999993,20486.549999999937,1425.6499999999996
EDDF,2019,4,H,07R,"(140,215]",214,214,6072.683333333334,5216.6066666666775,856.0766666666665
EDDF,2019,4,H,07R,"(215,300]",454,454,10884.99999999999,9322.133333333386,1562.866666666665
EDDF,2019,4,H,07R,"(300,360]",174,174,4330.166666666667,3906.299999999988,423.8666666666667
EDDF,2019,4,H,07R,NA,13,0,0,0,0
EDDF,2019,4,H,25C,"(0,100]",47,47,1045.966666666667,994.0499999999992,51.91666666666673
EDDF,2019,4,H,25C,"(100,140]",80,80,1871.7166666666672,1780,91.71666666666673
EDDF,2019,4,H,25C,"(140,215]",38,38,972.2,920.8666666666672,51.333333333333314
EDDF,2019,4,H,25C,"(215,300]",50,50,1412.2666666666664,1264.166666666666,148.09999999999997
EDDF,2019,4,H,25C,"(300,360]",5,5,137.75,116.5,21.249999999999996
EDDF,2019,4,H,25C,NA,6,0,0,0,0
EDDF,2019,4,H,25L,"(0,100]",174,174,3997.716666666667,3706.200000000011,291.5166666666664
EDDF,2019,4,H,25L,"(100,140]",246,246,5782.199999999998,5461.199999999975,321.00000000000034
EDDF,2019,4,H,25L,"(140,215]",54,54,1407.5166666666669,1299.599999999998,107.91666666666688
EDDF,2019,4,H,25L,"(215,300]",178,178,5206.650000000003,4592.400000000015,614.2499999999999
EDDF,2019,4,H,25L,"(300,360]",34,34,933.7833333333332,827.3333333333336,106.45000000000005
EDDF,2019,4,H,25L,NA,5,0,0,0,0
EDDF,2019,4,H,25R,"(0,100]",182,182,4206.466666666666,3946.366666666676,260.09999999999945
EDDF,2019,4,H,25R,"(100,140]",11,11,252.70000000000005,256.1166666666667,-3.4166666666666856
EDDF,2019,4,H,25R,"(140,215]",1,1,26.683333333333337,26.096666666666664,0.5866666666666696
EDDF,2019,4,H,25R,"(215,300]",204,204,5774.0499999999975,5249.599999999995,524.4499999999997
EDDF,2019,4,H,25R,"(300,360]",33,33,899.3833333333334,779.3500000000001,120.03333333333327
EDDF,2019,4,H,25R,NA,4,0,0,0,0
EDDF,2019,4,HEL,07C,NA,1,0,0,0,0
EDDF,2019,4,HEL,07R,NA,3,0,0,0,0
EDDF,2019,4,LJ,07R,"(0,100]",1,1,37.55,28.96666666666667,8.583333333333329
EDDF,2019,4,LJ,07R,"(100,140]",3,3,95.08333333333334,84.56,10.523333333333332
EDDF,2019,4,LJ,07R,"(140,215]",11,11,357.05,296.2666666666667,60.78333333333329
EDDF,2019,4,LJ,07R,"(215,300]",5,5,131.86666666666667,110.56666666666666,21.3
EDDF,2019,4,LJ,07R,"(300,360]",3,3,84.73333333333333,74.44999999999999,10.283333333333346
EDDF,2019,4,LJ,07R,NA,13,0,0,0,0
EDDF,2019,4,LJ,25L,"(0,100]",3,3,69.26666666666667,68.85,0.41666666666666785
EDDF,2019,4,LJ,25L,"(100,140]",3,3,77.63333333333334,72.15,5.483333333333331
EDDF,2019,4,LJ,25L,"(140,215]",7,7,191.71666666666664,182.02333333333337,9.693333333333303
EDDF,2019,4,LJ,25L,"(215,300]",3,3,110.58333333333331,83.69,26.893333333333327
EDDF,2019,4,LJ,25L,NA,5,0,0,0,0
EDDF,2019,4,LT,07R,"(0,100]",2,2,63.2,63.68,-0.4800000000000004
EDDF,2019,4,LT,07R,"(100,140]",2,2,70.63333333333333,56.34,14.29333333333333
EDDF,2019,4,LT,07R,"(215,300]",2,2,51.86666666666667,48.64,3.2266666666666666
EDDF,2019,4,LT,07R,NA,2,0,0,0,0
EDDF,2019,4,LT,25L,"(0,100]",2,2,57.4,54.1,3.299999999999997
EDDF,2019,4,LT,25L,"(100,140]",1,1,30.283333333333335,27.133333333333333,3.150000000000002
EDDF,2019,4,LT,25L,"(140,215]",1,1,29.5,29.9,-0.3999999999999986
EDDF,2019,4,LT,25L,"(300,360]",1,1,33.53333333333333,31.376666666666665,2.1566666666666663
EDDF,2019,4,LT,25L,NA,4,0,0,0,0
EDDF,2019,4,MJ,07C,"(0,100]",6,6,142.06666666666666,132.9,9.166666666666677
EDDF,2019,4,MJ,07C,"(100,140]",7,7,185.31666666666663,171.54666666666665,13.769999999999996
EDDF,2019,4,MJ,07C,"(140,215]",5,5,129,108.58333333333334,20.41666666666666
EDDF,2019,4,MJ,07C,"(215,300]",5,5,99.53333333333332,94.61666666666666,4.916666666666671
EDDF,2019,4,MJ,07C,"(300,360]",3,3,72.33333333333333,67.27,5.063333333333336
EDDF,2019,4,MJ,07L,"(0,100]",2758,2758,80051.31666666665,73730.5333333306,6320.783333333345
EDDF,2019,4,MJ,07L,"(100,140]",721,721,20623.333333333296,19106.5,1516.8333333333294
EDDF,2019,4,MJ,07L,"(140,215]",694,694,19797.433333333312,17188.066666666557,2609.366666666669
EDDF,2019,4,MJ,07L,"(215,300]",1295,1295,29294.20000000003,25662.583333333205,3631.6166666666686
EDDF,2019,4,MJ,07L,"(300,360]",544,544,13179.583333333348,12013.333333333394,1166.2499999999998
EDDF,2019,4,MJ,07L,NA,161,0,0,0,0
EDDF,2019,4,MJ,07R,"(0,100]",609,609,18278.366666666676,16887.569999999803,1390.7966666666662
EDDF,2019,4,MJ,07R,"(100,140]",2114,2114,62276.33333333338,57465.566666667895,4810.7666666666555
EDDF,2019,4,MJ,07R,"(140,215]",1625,1625,48015.96666666655,41464.58333333423,6551.383333333329
EDDF,2019,4,MJ,07R,"(215,300]",580,580,13427.716666666682,11648.333333333389,1779.383333333334
EDDF,2019,4,MJ,07R,"(300,360]",362,362,8965.08333333333,8138.966666666692,826.1166666666668
EDDF,2019,4,MJ,07R,NA,130,0,0,0,0
EDDF,2019,4,MJ,25C,"(0,100]",61,61,1342.9833333333336,1236.266666666666,106.71666666666675
EDDF,2019,4,MJ,25C,"(100,140]",265,265,6146.133333333332,5790.250000000016,355.8833333333329
EDDF,2019,4,MJ,25C,"(140,215]",284,284,7192.050000000004,6711.866666666648,480.18333333333385
EDDF,2019,4,MJ,25C,"(215,300]",41,41,1151.8833333333337,997.5300000000004,154.3533333333334
EDDF,2019,4,MJ,25C,"(300,360]",30,30,800.8,685.5000000000003,115.29999999999995
EDDF,2019,4,MJ,25C,NA,16,0,0,0,0
EDDF,2019,4,MJ,25L,"(0,100]",256,256,5991.749999999999,5410.133333333319,581.616666666667
EDDF,2019,4,MJ,25L,"(100,140]",839,839,20014.000000000004,18653.766666666805,1360.233333333334
EDDF,2019,4,MJ,25L,"(140,215]",710,710,18387.15000000001,17040,1347.15
EDDF,2019,4,MJ,25L,"(215,300]",288,288,8383.56666666666,7334.39999999995,1049.1666666666663
EDDF,2019,4,MJ,25L,"(300,360]",154,154,4167.066666666668,3658.013333333348,509.0533333333328
EDDF,2019,4,MJ,25L,NA,65,0,0,0,0
EDDF,2019,4,MJ,25R,"(0,100]",1320,1320,30114.716666666627,28050,2064.7166666666653
EDDF,2019,4,MJ,25R,"(100,140]",230,230,5390.4,5151.233333333319,239.1666666666673
EDDF,2019,4,MJ,25R,"(140,215]",95,95,2439.9333333333348,2297.416666666671,142.51666666666637
EDDF,2019,4,MJ,25R,"(215,300]",433,433,12605.883333333328,11106.449999999912,1499.4333333333343
EDDF,2019,4,MJ,25R,"(300,360]",297,297,8109.783333333334,7083.450000000034,1026.3333333333326
EDDF,2019,4,MJ,25R,NA,24,0,0,0,0
EDDF,2019,4,MJ,NA,"(100,140]",1,0,26.2,0,0
EDDF,2019,4,MJ,NA,"(140,215]",2,0,62.25,0,0
EDDF,2019,4,MJ,NA,"(215,300]",1,0,22.233333333333334,0,0
EDDF,2019,4,MT,07L,"(0,100]",15,15,546.7,524.3499999999998,22.35000000000003
EDDF,2019,4,MT,07L,"(100,140]",25,25,785.0666666666668,750.583333333333,34.48333333333334
EDDF,2019,4,MT,07L,"(140,215]",5,5,152.9,146.75,6.149999999999995
EDDF,2019,4,MT,07L,"(215,300]",10,10,307.46666666666664,259.3666666666667,48.099999999999994
EDDF,2019,4,MT,07R,"(0,100]",23,23,843.2666666666667,821.0233333333337,22.243333333333354
EDDF,2019,4,MT,07R,"(100,140]",44,44,1427.2666666666669,1357.9866666666658,69.27999999999986
EDDF,2019,4,MT,07R,"(140,215]",9,9,294.80000000000007,265.41,29.390000000000015
EDDF,2019,4,MT,07R,"(215,300]",2,2,62.05,53.08666666666666,8.963333333333338
EDDF,2019,4,MT,07R,"(300,360]",12,12,380.7333333333333,349.24,31.493333333333354
EDDF,2019,4,MT,07R,NA,1,0,0,0,0
EDDF,2019,4,MT,25C,"(100,140]",5,5,132.73333333333332,123.93333333333334,8.7999999999999865
EDDF,2019,4,MT,25C,"(300,360]",6,6,217.1,188.78,28.320000000000014
EDDF,2019,4,MT,25C,NA,1,0,0,0,0
EDDF,2019,4,MT,25L,"(0,100]",4,4,114.91666666666666,108.06666666666666,6.8500000000000085
EDDF,2019,4,MT,25L,"(100,140]",30,30,783.1666666666666,761.0000000000001,22.166666666666664
EDDF,2019,4,MT,25L,"(140,215]",1,1,29.616666666666667,26.41,3.206666666666667
EDDF,2019,4,MT,25R,"(0,100]",14,14,401.3333333333333,384.11333333333334,17.21999999999999
EDDF,2019,4,MT,25R,"(100,140]",1,1,25.183333333333337,25.50333333333333,-0.31999999999999673
EDDF,2019,4,MT,25R,"(215,300]",5,5,170.83333333333331,169.33333333333334,1.4999999999999964
EDDF,2019,5,H,07C,"(0,100]",2,2,60.25,51.22,9.029999999999998
EDDF,2019,5,H,07C,"(100,140]",3,3,79.33333333333333,74.85,4.483333333333334
EDDF,2019,5,H,07C,"(215,300]",3,3,66.1,58.45,7.649999999999999
EDDF,2019,5,H,07C,"(300,360]",3,3,74.83333333333334,64.92999999999999,9.903333333333345
EDDF,2019,5,H,07C,NA,2,0,0,0,0
EDDF,2019,5,H,07L,"(0,100]",187,187,5546.250000000002,5064.583333333332,481.666666666667
EDDF,2019,5,H,07L,"(100,140]",20,20,568.6,533.9333333333333,34.66666666666668
EDDF,2019,5,H,07L,"(140,215]",5,5,163.60000000000002,123.2,40.39999999999999
EDDF,2019,5,H,07L,"(215,300]",244,244,5653.5833333333385,4888.133333333345,765.4499999999997
EDDF,2019,5,H,07L,"(300,360]",103,103,2501.3333333333335,2235.1000000000013,266.2333333333334
EDDF,2019,5,H,07L,NA,28,0,0,0,0
EDDF,2019,5,H,07R,"(0,100]",236,236,7043.949999999999,6490.786666666663,553.1633333333325
EDDF,2019,5,H,07R,"(100,140]",322,322,9472.66666666666,8645.700000000052,826.9666666666666
EDDF,2019,5,H,07R,"(140,215]",68,68,2007.3166666666668,1657.6133333333362,349.7033333333332
EDDF,2019,5,H,07R,"(215,300]",248,248,5994.250000000003,5092.266666666683,901.9833333333328
EDDF,2019,5,H,07R,"(300,360]",88,88,2143.2333333333336,1975.6000000000024,167.63333333333333
EDDF,2019,5,H,07R,NA,58,0,0,0,0
EDDF,2019,5,H,25C,"(0,100]",113,113,2662.900000000001,2389.950000000005,272.95000000000016
EDDF,2019,5,H,25C,"(100,140]",207,207,4900.75,4605.75,295.00000000000006
EDDF,2019,5,H,25C,"(140,215]",75,75,1991.2166666666665,1817.500000000001,173.71666666666664
EDDF,2019,5,H,25C,"(215,300]",153,153,4241.449999999999,3868.349999999996,373.0999999999996
EDDF,2019,5,H,25C,"(300,360]",36,36,922.2333333333332,838.7999999999995,83.43333333333331
EDDF,2019,5,H,25C,NA,8,0,0,0,0
EDDF,2019,5,H,25L,"(0,100]",374,374,8726.08333333334,7966.200000000047,759.8833333333333
EDDF,2019,5,H,25L,"(100,140]",482,482,11505.416666666672,10700.400000000034,805.0166666666672
EDDF,2019,5,H,25L,"(140,215]",123,123,3286.9499999999994,2960.199999999994,326.7500000000005
EDDF,2019,5,H,25L,"(215,300]",378,378,10537.016666666676,9752.399999999996,784.6166666666655
EDDF,2019,5,H,25L,"(300,360]",117,117,3189.8,2847.0000000000023,342.8000000000002
EDDF,2019,5,H,25L,NA,20,0,0,0,0
EDDF,2019,5,H,25R,"(0,100]",378,378,8723.86666666667,8196.300000000021,527.5666666666652
EDDF,2019,5,H,25R,"(100,140]",29,29,713.0000000000001,675.2166666666667,37.78333333333329
EDDF,2019,5,H,25R,"(140,215]",5,5,135.25,130.48333333333332,4.766666666666673
EDDF,2019,5,H,25R,"(215,300]",433,433,12020.550000000005,11142.533333333384,878.0166666666669
EDDF,2019,5,H,25R,"(300,360]",192,192,4909.549999999999,4534.400000000008,375.1499999999998
EDDF,2019,5,H,25R,NA,14,0,0,0,0
EDDF,2019,5,H,NA,"(0,100]",1,0,23.433333333333337,0,0
EDDF,2019,5,HEL,07R,NA,4,0,0,0,0
EDDF,2019,5,HEL,25L,NA,2,0,0,0,0
EDDF,2019,5,HEL,NA,NA,2,0,0,0,0
EDDF,2019,5,LJ,07R,"(0,100]",4,4,128.91666666666669,115.86666666666667,13.04999999999999
EDDF,2019,5,LJ,07R,"(100,140]",3,3,89.38333333333334,84.56,4.823333333333331
EDDF,2019,5,LJ,07R,"(140,215]",6,6,181.25,161.60000000000002,19.64999999999998
EDDF,2019,5,LJ,07R,"(215,300]",6,6,152.18333333333334,132.68,19.50333333333333
EDDF,2019,5,LJ,07R,NA,2,0,0,0,0
EDDF,2019,5,LJ,25C,"(100,140]",2,2,50.583333333333336,49.28666666666667,1.2966666666666669
EDDF,2019,5,LJ,25C,NA,1,0,0,0,0
EDDF,2019,5,LJ,25L,"(0,100]",9,9,228.35,206.54999999999995,21.800000000000008
EDDF,2019,5,LJ,25L,"(100,140]",7,7,174.81666666666666,168.35000000000002,6.4666666666666615
EDDF,2019,5,LJ,25L,"(140,215]",10,10,284.5833333333333,260.03333333333336,24.549999999999955
EDDF,2019,5,LJ,25L,"(215,300]",8,8,248.8833333333333,223.17333333333335,25.709999999999983
EDDF,2019,5,LJ,25L,"(300,360]",5,5,144.01666666666665,130.41666666666666,13.600000000000009
EDDF,2019,5,LJ,25L,NA,10,0,0,0,0
EDDF,2019,5,LJ,25R,"(140,215]",1,1,24.166666666666668,24.166666666666668,0
EDDF,2019,5,LT,07C,NA,1,0,0,0,0
EDDF,2019,5,LT,07R,"(0,100]",2,2,106.55,63.68,42.870000000000005
EDDF,2019,5,LT,07R,"(140,215]",1,1,34.483333333333334,28.913333333333338,5.569999999999997
EDDF,2019,5,LT,07R,"(215,300]",1,1,26.25,24.32,1.9299999999999995
EDDF,2019,5,LT,07R,NA,3,0,0,0,0
EDDF,2019,5,LT,25C,"(0,100]",1,1,27.45,28.723333333333333,-1.2733333333333334
EDDF,2019,5,LT,25C,NA,3,0,0,0,0
EDDF,2019,5,LT,25L,"(0,100]",5,5,136.70000000000002,135.25,1.4499999999999993
EDDF,2019,5,LT,25L,"(100,140]",3,3,94.13333333333333,81.4,12.733333333333334
EDDF,2019,5,LT,25L,"(140,215]",2,2,69.7,59.8,9.900000000000006
EDDF,2019,5,LT,25L,"(215,300]",1,1,35.516666666666666,32.93666666666667,2.5799999999999983
EDDF,2019,5,LT,25L,NA,2,0,0,0,0
EDDF,2019,5,LT,25R,NA,1,0,0,0,0
EDDF,2019,5,MJ,07C,"(0,100]",2,2,44.483333333333334,44.3,0.18333333333333712
EDDF,2019,5,MJ,07C,"(100,140]",6,6,165.38333333333335,147.04,18.343333333333327
EDDF,2019,5,MJ,07C,"(140,215]",2,2,54.25,43.43333333333334,10.816666666666665
EDDF,2019,5,MJ,07C,"(215,300]",2,2,39.31666666666666,37.846666666666664,1.4700000000000024
EDDF,2019,5,MJ,07C,"(300,360]",2,2,46.36666666666667,44.846666666666664,1.5200000000000031
EDDF,2019,5,MJ,07C,NA,1,0,0,0,0
EDDF,2019,5,MJ,07L,"(0,100]",1442,1442,42236.766666666685,38549.46666666617,3687.3000000000006
EDDF,2019,5,MJ,07L,"(100,140]",385,385,11337.466666666676,10202.5,1134.9666666666678
EDDF,2019,5,MJ,07L,"(140,215]",335,335,10015.850000000004,8296.833333333308,1719.0166666666678
EDDF,2019,5,MJ,07L,"(215,300]",834,834,19610.400000000052,16527.10000000032,3083.300000000005
EDDF,2019,5,MJ,07L,"(300,360]",251,251,6192.099999999997,5542.916666666658,649.1833333333337
EDDF,2019,5,MJ,07L,NA,89,0,0,0,0
EDDF,2019,5,MJ,07R,"(0,100]",330,330,9830.183333333323,9150.899999999923,679.2833333333327
EDDF,2019,5,MJ,07R,"(100,140]",1064,1064,31658.266666666623,28923.066666666877,2735.1999999999985
EDDF,2019,5,MJ,07R,"(140,215]",632,632,19389.833333333332,16126.533333333236,3263.300000000003
EDDF,2019,5,MJ,07R,"(215,300]",314,314,7415.333333333337,6306.166666666645,1109.1666666666667
EDDF,2019,5,MJ,07R,"(300,360]",155,155,3780.7000000000025,3484.9166666666542,295.7833333333333
EDDF,2019,5,MJ,07R,NA,67,0,0,0,0
EDDF,2019,5,MJ,25C,"(0,100]",164,164,3668.7000000000016,3323.7333333333454,344.9666666666667
EDDF,2019,5,MJ,25C,"(100,140]",727,727,16994.516666666663,15884.950000000184,1109.5666666666652
EDDF,2019,5,MJ,25C,"(140,215]",562,562,14424.800000000008,13281.933333333282,1142.866666666667
EDDF,2019,5,MJ,25C,"(215,300]",122,122,3297.683333333333,2968.2599999999948,329.42333333333363
EDDF,2019,5,MJ,25C,"(300,360]",83,83,2093.8000000000006,1896.5499999999972,197.2499999999999
EDDF,2019,5,MJ,25C,NA,30,0,0,0,0
EDDF,2019,5,MJ,25L,"(0,100]",531,531,12439.583333333328,11221.799999999952,1217.783333333335
EDDF,2019,5,MJ,25L,"(100,140]",1967,1967,47764.74999999999,43732.966666665285,4031.7833333333338
EDDF,2019,5,MJ,25L,"(140,215]",1317,1317,34678.98333333334,31608,3070.983333333331
EDDF,2019,5,MJ,25L,"(215,300]",735,735,21022.36666666666,18718.000000000135,2304.3666666666663
EDDF,2019,5,MJ,25L,"(300,360]",294,294,7788.233333333332,6983.479999999991,804.7533333333317
EDDF,2019,5,MJ,25L,NA,143,0,0,0,0
EDDF,2019,5,MJ,25R,"(0,100]",2802,2802,63776.91666666665,59542.5,4234.416666666665
EDDF,2019,5,MJ,25R,"(100,140]",445,445,10747.816666666666,9966.516666666696,781.3000000000005
EDDF,2019,5,MJ,25R,"(140,215]",221,221,5915.883333333334,5344.516666666678,571.3666666666659
EDDF,2019,5,MJ,25R,"(215,300]",1229,1229,34877.76666666661,31523.850000000697,3353.9166666666706
EDDF,2019,5,MJ,25R,"(300,360]",614,614,16178.249999999996,14643.900000000149,1534.3499999999997
EDDF,2019,5,MJ,25R,NA,88,0,0,0,0
EDDF,2019,5,MJ,NA,"(0,100]",1,0,23.516666666666666,0,0
EDDF,2019,5,MJ,NA,NA,2,0,0,0,0
EDDF,2019,5,MT,07L,"(0,100]",4,4,146.21666666666664,139.82666666666665,6.390000000000008
EDDF,2019,5,MT,07L,"(100,140]",11,11,372.01666666666665,330.25666666666666,41.75999999999999
EDDF,2019,5,MT,07L,"(140,215]",3,3,101.41666666666669,88.05000000000001,13.36666666666667
EDDF,2019,5,MT,07L,"(215,300]",6,6,174.03333333333333,155.62,18.413333333333338
EDDF,2019,5,MT,07R,"(0,100]",13,13,490.23333333333335,464.0566666666666,26.176666666666677
EDDF,2019,5,MT,07R,"(100,140]",21,21,680.05,648.1300000000001,31.919999999999927
EDDF,2019,5,MT,07R,"(140,215]",5,5,156.73333333333332,147.45,9.283333333333342
EDDF,2019,5,MT,07R,"(215,300]",1,1,29.483333333333334,26.54333333333333,2.940000000000005
EDDF,2019,5,MT,07R,"(300,360]",7,7,210.51666666666668,203.7233333333333,6.79333333333334
EDDF,2019,5,MT,07R,NA,2,0,0,0,0
EDDF,2019,5,MT,25C,"(100,140]",21,21,552.2166666666667,520.5200000000002,31.69666666666662
EDDF,2019,5,MT,25C,"(140,215]",4,4,105.61666666666667,104.4,1.2166666666666617
EDDF,2019,5,MT,25C,"(215,300]",1,1,33.7,35.35333333333334,-1.653333333333336
EDDF,2019,5,MT,25C,"(300,360]",9,9,285.1,283.17,1.930000000000014
EDDF,2019,5,MT,25L,"(0,100]",17,17,482.2,459.28333333333313,22.91666666666669
EDDF,2019,5,MT,25L,"(100,140]",52,52,1409.033333333333,1319.0666666666657,89.96666666666667
EDDF,2019,5,MT,25L,"(140,215]",8,8,226.03333333333333,211.28,14.753333333333334
EDDF,2019,5,MT,25L,"(215,300]",2,2,72.08333333333334,63.14,8.943333333333335
EDDF,2019,5,MT,25L,"(300,360]",4,4,146.00000000000003,118.82666666666668,27.173333333333336
EDDF,2019,5,MT,25L,NA,4,0,0,0,0
